agency,job level,staff,% female,min. salary,max. salary,chart size
Department of Employment & Workplace Relations,EL2,366.0,0.592896174863388,132522.0,159076.0,10.793582275744573
Department of Foreign Affairs & Trade,APS1,2.0,0.5,49767.0,54352.0,0.7978845608028654
Department of Foreign Affairs & Trade,APS2,1.0,1.0,57614.0,62219.0,0.5641895835477563
Department of Foreign Affairs & Trade,APS3,184.0,0.5760869565217391,65290.0,71163.0,7.653039857325812
Department of Foreign Affairs & Trade,APS4,194.0,0.6237113402061856,73162.0,77996.0,7.858251581595959
Department of Foreign Affairs & Trade,APS5,680.0,0.6705882352941176,80675.0,86207.0,14.712264360219255
Department of Foreign Affairs & Trade,APS6,841.0,0.5921521997621879,88949.0,100015.0,16.361497922884933
Department of Foreign Affairs & Trade,EL1,1736.0,0.5887096774193549,110767.0,123902.0,23.507147049675353
Department of Foreign Affairs & Trade,EL2,718.0,0.5543175487465181,133818.0,151133.0,15.117754405994354
Defence Housing Australia,APS3,70.0,0.6857142857142857,67368.0,74647.0,4.720348719413148
Defence Housing Australia,APS4,162.0,0.8271604938271605,75687.0,81840.0,7.1809610472257885
Defence Housing Australia,APS5,102.0,0.696078431372549,82880.0,90061.0,5.698035485213008
Defence Housing Australia,APS6,101.0,0.7128712871287128,91101.0,104732.0,5.670035141386943
Defence Housing Australia,EL1,90.0,0.5666666666666667,110587.0,134962.0,5.352372348458314
Defence Housing Australia,EL2,43.0,0.4186046511627907,137043.0,168624.0,3.6996385101659595
Office of the Director of Public Prosecutions,APS1,2.0,0.0,47481.0,53196.0,0.7978845608028654
Office of the Director of Public Prosecutions,APS2,1.0,0.0,54835.0,60291.0,0.5641895835477563
Office of the Director of Public Prosecutions,APS3,19.0,0.7894736842105263,60699.0,66746.0,2.4592453796829674
Office of the Director of Public Prosecutions,APS4,37.0,0.8648648648648649,67559.0,74738.0,3.431831258788849
Office of the Director of Public Prosecutions,APS5,58.0,0.6551724137931034,75260.0,81338.0,4.296739856991561
Office of the Director of Public Prosecutions,APS6,118.0,0.6440677966101694,82721.0,95027.0,6.128667601500942
Office of the Director of Public Prosecutions,EL1,119.0,0.7563025210084033,104773.0,114345.0,6.154581744998688
Office of the Director of Public Prosecutions,EL2,65.0,0.676923076923077,126242.0,142890.0,4.54864184146723
Department of Social Services,APS1,6.0,0.6666666666666666,48072.0,53795.0,1.381976597885342
Department of Social Services,APS2,6.0,0.5,56184.0,62520.0,1.381976597885342
Department of Social Services,APS3,49.0,0.6326530612244898,64930.0,70451.0,3.949327084834294
Department of Social Services,APS4,209.0,0.7751196172248804,73563.0,79070.0,8.156394191823509
Department of Social Services,APS5,748.0,0.75,80789.0,86277.0,15.430353037616328
Department of Social Services,APS6,746.0,0.7292225201072386,88490.0,99464.0,15.40971041561482
Department of Social Services,EL1,695.0,0.6964028776978417,110255.0,125152.0,14.873646859386387
Department of Social Services,EL2,325.0,0.6984615384615385,129952.0,153215.0,10.171072362820547
Digital Transformation Agency,APS4,14.0,0.7857142857142857,70087.0,75747.0,2.111004122822376
Digital Transformation Agency,APS5,17.0,0.7058823529411765,78138.0,85145.0,2.326213245840639
Digital Transformation Agency,APS6,54.0,0.5185185185185185,86162.0,101193.0,4.145929793656026
Digital Transformation Agency,EL1,78.0,0.5384615384615384,111534.0,123639.0,4.982787485166879
Digital Transformation Agency,EL2,47.0,0.44680851063829785,129390.0,153377.0,3.8678889139475245
Department of Veterans' Affairs,APS1,2.0,0.5,50230.0,56268.0,0.7978845608028654
Department of Veterans' Affairs,APS2,32.0,0.40625,58413.0,63894.0,3.1915382432114616
Department of Veterans' Affairs,APS3,250.0,0.684,65937.0,70832.0,8.920620580763856
Department of Veterans' Affairs,APS4,365.0,0.6767123287671233,74462.0,79419.0,10.778826859036359
Department of Veterans' Affairs,APS5,946.0,0.7124735729386892,83013.0,86511.0,17.35284277373209
Department of Veterans' Affairs,APS6,596.0,0.6661073825503355,91239.0,103605.0,13.773623058786647
Department of Veterans' Affairs,EL1,403.0,0.6476426799007444,114777.0,126039.0,11.32602684669552
Department of Veterans' Affairs,EL2,157.0,0.6305732484076433,138421.0,155800.0,7.069275219628611
Federal Court of Australia,APS1,1.0,0.0,47776.0,52800.0,0.5641895835477563
Federal Court of Australia,APS2,67.0,0.6865671641791045,54069.0,59959.0,4.61809077155419
Federal Court of Australia,APS3,44.0,0.6818181818181818,61586.0,66469.0,3.742410318509555
Federal Court of Australia,APS4,445.0,0.7393258426966293,68643.0,74529.0,11.901592303208293
Federal Court of Australia,APS5,282.0,0.7695035460992907,76560.0,81179.0,9.474354220939228
Federal Court of Australia,APS6,172.0,0.7441860465116279,82689.0,94985.0,7.399277020331919
Federal Court of Australia,EL1,213.0,0.7746478873239436,105834.0,114298.0,8.234075889688375
Federal Court of Australia,EL2,178.0,0.7078651685393258,122007.0,142988.0,7.527227892173502
Department of Finance,APS1,8.0,0.75,49910.0,57561.0,1.5957691216057308
Department of Finance,APS2,231.0,0.21212121212121213,57310.0,65586.0,8.574939283076915
Department of Finance,APS3,104.0,0.47115384615384615,63705.0,73485.0,5.753627391751592
Department of Finance,APS4,141.0,0.6453900709219859,71856.0,82012.0,6.699380116989518
Department of Finance,APS5,205.0,0.5804878048780487,80131.0,89912.0,8.07796550300118
Department of Finance,APS6,324.0,0.5833333333333334,88157.0,107593.0,10.155412503859614
Department of Finance,EL1,491.0,0.5478615071283096,114115.0,138191.0,12.501606061472312
Department of Finance,EL2,203.0,0.5467980295566502,139319.0,164021.0,8.03846421247924
Food Standards Australia New Zealand,APS4,6.0,0.8333333333333334,71048.0,78285.0,1.381976597885342
Food Standards Australia New Zealand,APS5,10.0,0.6,79243.0,85272.0,1.7841241161527712
Food Standards Australia New Zealand,APS6,34.0,0.6764705882352942,87718.0,99774.0,3.2897623212397704
Food Standards Australia New Zealand,EL1,43.0,0.6744186046511628,109721.0,122221.0,3.6996385101659595
Food Standards Australia New Zealand,EL2,17.0,0.47058823529411764,129527.0,159657.0,2.326213245840639
Fair Work Commission,APS2,2.0,0.5,59452.0,65110.0,0.7978845608028654
Fair Work Commission,APS3,1.0,1.0,66902.0,72144.0,0.5641895835477563
Fair Work Commission,APS4,59.0,0.7288135593220338,74488.0,80834.0,4.3336224206596095
Fair Work Commission,APS5,96.0,0.6354166666666666,83041.0,88007.0,5.527906391541368
Fair Work Commission,APS6,60.0,0.7,89938.0,103455.0,4.370193722368317
Fair Work Commission,EL1,43.0,0.6511627906976745,114492.0,123903.0,3.6996385101659595
Fair Work Commission,EL2,28.0,0.6071428571428571,132011.0,154496.0,2.985410660720923
Great Barrier Reef Marine Park Authority,APS2,4.0,1.0,54839.0,61642.0,1.1283791670955126
Great Barrier Reef Marine Park Authority,APS3,18.0,0.8333333333333334,62080.0,68037.0,2.393653682408596
Great Barrier Reef Marine Park Authority,APS4,26.0,0.8076923076923077,68875.0,75945.0,2.876813695875796
Great Barrier Reef Marine Park Authority,APS5,45.0,0.6666666666666666,76511.0,83957.0,3.7846987830302403
Great Barrier Reef Marine Park Authority,APS6,98.0,0.6020408163265306,84399.0,96029.0,5.585191925620057
Great Barrier Reef Marine Park Authority,EL1,47.0,0.6382978723404256,105516.0,115648.0,3.8678889139475245
Great Barrier Reef Marine Park Authority,EL2,14.0,0.42857142857142855,123577.0,146035.0,2.111004122822376
Department of Health & Aged Care,APS1,11.0,0.36363636363636365,48167.0,54096.0,1.8712051592547776
Department of Health & Aged Care,APS2,63.0,0.5714285714285714,56295.0,61432.0,4.478115991081385
Department of Health & Aged Care,APS3,112.0,0.7589285714285714,65056.0,72110.0,5.970821321441846
Department of Health & Aged Care,APS4,494.0,0.7631578947368421,73706.0,77879.0,12.539740179716349
Department of Health & Aged Care,APS5,776.0,0.7280927835051546,79002.0,85437.0,15.716503163191918
Department of Health & Aged Care,APS6,1664.0,0.7265625,88439.0,99772.0,23.014509567006368
Department of Health & Aged Care,EL1,1768.0,0.6957013574660633,108680.0,123951.0,23.722813466638858
Department of Health & Aged Care,EL2,770.0,0.6701298701298701,129665.0,153516.0,15.655625581928012
Department of Home Affairs,APS1,9.0,0.4444444444444444,47275.0,52385.0,1.692568750643269
Department of Home Affairs,APS2,591.0,0.544839255499154,52853.0,59461.0,13.715726110367628
Department of Home Affairs,APS3,2050.0,0.4585365853658537,60112.0,69064.0,25.544769849751454
Department of Home Affairs,APS4,2002.0,0.5814185814185814,69127.0,74562.0,25.243937730472023
Department of Home Affairs,APS5,2724.0,0.5550660792951542,75381.0,81196.0,29.44615645486938
Department of Home Affairs,APS6,3110.0,0.5559485530546624,81879.0,96873.0,31.463371498165753
Department of Home Affairs,EL1,2317.0,0.5217954251186879,103424.0,121292.0,27.157393215988957
Department of Home Affairs,EL2,820.0,0.4841463414634146,122547.0,159473.0,16.15593100600236
"Department of Industry, Science & Resources",APS1,97.0,0.5979381443298969,51179.0,56129.0,5.556622981616415
"Department of Industry, Science & Resources",APS2,38.0,0.5526315789473685,57889.0,64575.0,3.477898169151024
"Department of Industry, Science & Resources",APS3,91.0,0.5714285714285714,65011.0,70489.0,5.382025607773058
"Department of Industry, Science & Resources",APS4,342.0,0.6608187134502924,72967.0,78763.0,10.433694507453072
"Department of Industry, Science & Resources",APS5,581.0,0.5593803786574871,80250.0,84668.0,13.599192765483634
"Department of Industry, Science & Resources",APS6,1631.0,0.5064377682403434,91444.0,99167.0,22.785157984217765
"Department of Industry, Science & Resources",EL1,1330.0,0.5157894736842106,113231.0,120249.0,20.575523046193542
"Department of Industry, Science & Resources",EL2,557.0,0.4542190305206463,136550.0,147019.0,13.315352289908494
"Department of Infrastructure, Transport, Regional Development, Communications & the Arts",APS1,2.0,0.0,48557.0,53484.0,0.7978845608028654
"Department of Infrastructure, Transport, Regional Development, Communications & the Arts",APS2,48.0,0.4791666666666667,54992.0,60710.0,3.9088200952233594
"Department of Infrastructure, Transport, Regional Development, Communications & the Arts",APS3,31.0,0.7419354838709677,62740.0,67746.0,3.141274657157109
"Department of Infrastructure, Transport, Regional Development, Communications & the Arts",APS4,136.0,0.7279411764705882,69515.0,75541.0,6.579524642479541
"Department of Infrastructure, Transport, Regional Development, Communications & the Arts",APS5,288.0,0.6319444444444444,77607.0,82288.0,9.574614729634384
"Department of Infrastructure, Transport, Regional Development, Communications & the Arts",APS6,447.0,0.6286353467561522,85889.0,96267.0,11.92830747106036
"Department of Infrastructure, Transport, Regional Development, Communications & the Arts",EL1,635.0,0.5968503937007874,110321.0,116399.0,14.21712972884144
"Department of Infrastructure, Transport, Regional Development, Communications & the Arts",EL2,277.0,0.5379061371841155,130151.0,146259.0,9.389986074159536
Independent Parliamentary Expenses Authority,APS2,4.0,0.25,57871.0,66228.0,1.1283791670955126
Independent Parliamentary Expenses Authority,APS3,5.0,0.8,64329.0,74204.0,1.2615662610100802
Independent Parliamentary Expenses Authority,APS4,7.0,0.42857142857142855,72560.0,82815.0,1.4927053303604616
Independent Parliamentary Expenses Authority,APS5,13.0,0.7692307692307693,80917.0,90793.0,2.0342144725641096
Independent Parliamentary Expenses Authority,APS6,14.0,0.6428571428571429,89022.0,108649.0,2.111004122822376
Independent Parliamentary Expenses Authority,EL1,14.0,0.7142857142857143,115232.0,139545.0,2.111004122822376
Independent Parliamentary Expenses Authority,EL2,7.0,0.7142857142857143,140684.0,165628.0,1.4927053303604616
Murray-Darling Basin Authority,APS2,2.0,0.5,56154.0,61112.0,0.7978845608028654
Murray-Darling Basin Authority,APS3,1.0,1.0,64586.0,70165.0,0.5641895835477563
Murray-Darling Basin Authority,APS4,6.0,0.6666666666666666,72130.0,78360.0,1.381976597885342
Murray-Darling Basin Authority,APS5,26.0,0.7307692307692307,80988.0,89133.0,2.876813695875796
Murray-Darling Basin Authority,APS6,94.0,0.5531914893617021,92023.0,101281.0,5.4700209598571305
Murray-Darling Basin Authority,EL1,86.0,0.4418604651162791,110203.0,121238.0,5.232078956954491
Murray-Darling Basin Authority,EL2,55.0,0.38181818181818183,128195.0,151083.0,4.1841419359420025
National Archives of Australia,APS1,33.0,0.45454545454545453,48685.0,53565.0,3.2410224072142872
National Archives of Australia,APS2,10.0,0.5,55652.0,60707.0,1.7841241161527712
National Archives of Australia,APS3,31.0,0.6451612903225806,62532.0,67756.0,3.141274657157109
National Archives of Australia,APS4,74.0,0.6621621621621622,69677.0,75081.0,4.853342309955121
National Archives of Australia,APS5,64.0,0.578125,76821.0,82406.0,4.51351666838205
National Archives of Australia,APS6,84.0,0.6190476190476191,86648.0,96141.0,5.170882945826411
National Archives of Australia,EL1,55.0,0.6,107193.0,115369.0,4.1841419359420025
National Archives of Australia,EL2,22.0,0.7272727272727273,128631.0,139171.0,2.6462837142006137
National Blood Authority,APS4,13.0,0.8461538461538461,72820.0,76945.0,2.0342144725641096
National Blood Authority,APS5,7.0,0.7142857142857143,79204.0,83596.0,1.4927053303604616
National Blood Authority,APS6,18.0,0.7777777777777778,87374.0,98569.0,2.393653682408596
National Blood Authority,EL1,22.0,0.6363636363636364,107841.0,122482.0,2.6462837142006137
National Blood Authority,EL2,9.0,0.7777777777777778,128157.0,144389.0,1.692568750643269
National Capital Authority,APS2,4.0,0.5,51419.0,57163.0,1.1283791670955126
National Capital Authority,APS3,3.0,0.3333333333333333,58482.0,64050.0,0.9772050238058398
National Capital Authority,APS4,4.0,0.75,65552.0,71906.0,1.1283791670955126
National Capital Authority,APS5,6.0,0.6666666666666666,73079.0,77947.0,1.381976597885342
National Capital Authority,APS6,18.0,0.6666666666666666,80589.0,96679.0,2.393653682408596
National Capital Authority,EL1,13.0,0.6153846153846154,102031.0,112390.0,2.0342144725641096
National Capital Authority,EL2,11.0,0.7272727272727273,120433.0,154687.0,1.8712051592547776
National Disability Insurance Agency,APS2,5.0,0.4,53809.0,60720.0,1.2615662610100802
National Disability Insurance Agency,APS3,296.0,0.7432432432432432,61133.0,68468.0,9.706684619910241
National Disability Insurance Agency,APS4,1194.0,0.7537688442211056,69015.0,76602.0,19.495178996445407
National Disability Insurance Agency,APS5,1451.0,0.7684355616815989,77906.0,83868.0,21.491106180294217
National Disability Insurance Agency,APS6,1423.0,0.769501054111033,87002.0,96186.0,21.282738734465877
National Disability Insurance Agency,EL1,555.0,0.6936936936936937,108400.0,118643.0,13.291425312283248
National Disability Insurance Agency,EL2,279.0,0.6594982078853047,127766.0,145058.0,9.423823971471327
NDIS Quality & Safeguards Commission,APS1,1.0,1.0,48862.0,54376.0,0.5641895835477563
NDIS Quality & Safeguards Commission,APS3,11.0,0.6363636363636364,65631.0,71211.0,1.8712051592547776
NDIS Quality & Safeguards Commission,APS4,30.0,0.5666666666666667,74357.0,79924.0,3.0901936161855166
NDIS Quality & Safeguards Commission,APS5,94.0,0.6702127659574468,81661.0,87208.0,5.4700209598571305
NDIS Quality & Safeguards Commission,APS6,142.0,0.7394366197183099,89445.0,100537.0,6.723094811029982
NDIS Quality & Safeguards Commission,EL1,99.0,0.6565656565656566,111445.0,126503.0,5.613615477764332
NDIS Quality & Safeguards Commission,EL2,42.0,0.7142857142857143,131355.0,154869.0,3.656366395715726
National Emergency Management Agency,APS3,1.0,1.0,66088.0,68837.0,0.5641895835477563
National Emergency Management Agency,APS4,28.0,0.5714285714285714,71890.0,76884.0,2.985410660720923
National Emergency Management Agency,APS5,38.0,0.7894736842105263,79375.0,84859.0,3.477898169151024
National Emergency Management Agency,APS6,114.0,0.5964912280701754,87793.0,98660.0,6.023896332520351
National Emergency Management Agency,EL1,82.0,0.6829268292682927,112822.0,128586.0,5.108953969950291
National Emergency Management Agency,EL2,40.0,0.65,131317.0,156288.0,3.5682482323055424
National Faster Rail Agency,APS6,1.0,1.0,85889.0,96267.0,0.5641895835477563
National Faster Rail Agency,EL1,4.0,0.75,110321.0,116399.0,1.1283791670955126
National Faster Rail Agency,EL2,3.0,0.6666666666666666,130151.0,146259.0,0.9772050238058398
National Film & Sound Archive of Australia,APS2,8.0,0.5,54348.0,60010.0,1.5957691216057308
National Film & Sound Archive of Australia,APS3,31.0,0.5161290322580645,61803.0,68834.0,3.141274657157109
National Film & Sound Archive of Australia,APS4,29.0,0.3793103448275862,69736.0,74400.0,3.0382538898732494
National Film & Sound Archive of Australia,APS5,30.0,0.4,77337.0,81821.0,3.0901936161855166
National Film & Sound Archive of Australia,APS6,40.0,0.375,85168.0,95084.0,3.5682482323055424
National Film & Sound Archive of Australia,EL1,26.0,0.5,107660.0,115154.0,2.876813695875796
National Film & Sound Archive of Australia,EL2,15.0,0.8,127794.0,141745.0,2.1850968611841584
National Health Funding Body,APS5,6.0,0.5,79847.0,86350.0,1.381976597885342
National Health Funding Body,APS6,10.0,0.3,89385.0,100840.0,1.7841241161527712
National Health Funding Body,EL1,11.0,0.6363636363636364,109842.0,125277.0,1.8712051592547776
National Health Funding Body,EL2,3.0,0.3333333333333333,131052.0,155160.0,0.9772050238058398
National Health & Medical Research Council,APS3,1.0,1.0,63164.0,70011.0,0.5641895835477563
National Health & Medical Research Council,APS4,15.0,0.5333333333333333,71563.0,75612.0,2.1850968611841584
National Health & Medical Research Council,APS5,39.0,0.8461538461538461,77836.0,82152.0,3.523362819972964
National Health & Medical Research Council,APS6,66.0,0.8181818181818182,85866.0,96868.0,4.583497844237541
National Health & Medical Research Council,EL1,75.0,0.64,105820.0,120387.0,4.886025119029199
National Health & Medical Research Council,EL2,26.0,0.5769230769230769,125891.0,149049.0,2.876813695875796
National Indigenous Australians Agency,APS1,7.0,0.5714285714285714,50744.0,55485.0,1.4927053303604616
National Indigenous Australians Agency,APS2,5.0,0.6,59601.0,63512.0,1.2615662610100802
National Indigenous Australians Agency,APS3,32.0,0.75,66559.0,69328.0,3.1915382432114616
National Indigenous Australians Agency,APS4,110.0,0.7727272727272727,72403.0,77432.0,5.917270272703197
National Indigenous Australians Agency,APS5,177.0,0.7853107344632768,79941.0,85464.0,7.506054213402069
National Indigenous Australians Agency,APS6,358.0,0.7206703910614525,88419.0,99363.0,10.674967880691588
National Indigenous Australians Agency,EL1,490.0,0.6918367346938775,113627.0,129502.0,12.488868813069399
National Indigenous Australians Agency,EL2,210.0,0.6285714285714286,132252.0,157402.0,8.175883811466258
National Library of Australia,APS2,10.0,0.8,53696.0,60880.0,1.7841241161527712
National Library of Australia,APS3,45.0,0.7777777777777778,62176.0,67158.0,3.7846987830302403
National Library of Australia,APS4,77.0,0.7142857142857143,68293.0,73742.0,4.950743503369154
National Library of Australia,APS5,66.0,0.696969696969697,75996.0,81008.0,4.583497844237541
National Library of Australia,APS6,71.0,0.6901408450704225,85776.0,96529.0,4.753945931439391
National Library of Australia,EL1,78.0,0.5128205128205128,103560.0,123121.0,4.982787485166879
National Library of Australia,EL2,31.0,0.6774193548387096,126504.0,150281.0,3.141274657157109
National Museum of Australia,APS1,13.0,0.46153846153846156,46199.0,51061.0,2.0342144725641096
National Museum of Australia,APS2,50.0,0.54,52284.0,57980.0,3.989422804014327
National Museum of Australia,APS3,18.0,0.6111111111111112,59550.0,64275.0,2.393653682408596
National Museum of Australia,APS4,49.0,0.6938775510204082,67415.0,72067.0,3.949327084834294
National Museum of Australia,APS5,43.0,0.7209302325581395,74029.0,78500.0,3.6996385101659595
National Museum of Australia,APS6,57.0,0.7017543859649122,81948.0,91849.0,4.259537945889915
National Museum of Australia,EL1,39.0,0.6666666666666666,106354.0,114152.0,3.523362819972964
National Museum of Australia,EL2,20.0,0.65,124356.0,138149.0,2.5231325220201604
National Mental Health Commission,APS4,1.0,0.0,69949.0,76104.0,0.5641895835477563
National Mental Health Commission,APS5,2.0,1.0,77866.0,84466.0,0.7978845608028654
National Mental Health Commission,APS6,14.0,0.7142857142857143,88863.0,99863.0,2.111004122822376
National Mental Health Commission,EL1,17.0,0.8235294117647058,114197.0,130153.0,2.326213245840639
National Mental Health Commission,EL2,18.0,0.6666666666666666,132917.0,158193.0,2.393653682408596
National Portrait Gallery of Australia,APS2,2.0,1.0,56029.0,60618.0,0.7978845608028654
National Portrait Gallery of Australia,APS3,5.0,0.2,62568.0,67525.0,1.2615662610100802
National Portrait Gallery of Australia,APS4,6.0,1.0,69729.0,75711.0,1.381976597885342
National Portrait Gallery of Australia,APS5,7.0,0.8571428571428571,77618.0,83632.0,1.4927053303604616
National Portrait Gallery of Australia,APS6,14.0,0.6428571428571429,86550.0,101554.0,2.111004122822376
National Portrait Gallery of Australia,EL1,15.0,0.8,107527.0,126642.0,2.1850968611841584
National Portrait Gallery of Australia,EL2,4.0,0.5,130778.0,148521.0,1.1283791670955126
North Queensland Water Infrastructure Authority,EL1,1.0,0.0,110321.0,116399.0,0.5641895835477563
North Queensland Water Infrastructure Authority,EL2,1.0,0.0,130151.0,146259.0,0.5641895835477563
Office of the Australian Information Commissioner,APS2,7.0,0.8571428571428571,55621.0,60030.0,1.4927053303604616
Office of the Australian Information Commissioner,APS3,1.0,1.0,61658.0,66547.0,0.5641895835477563
Office of the Australian Information Commissioner,APS4,3.0,0.3333333333333333,70905.0,75339.0,0.9772050238058398
Office of the Australian Information Commissioner,APS5,23.0,0.7391304347826086,79048.0,83569.0,2.7057581899030048
Office of the Australian Information Commissioner,APS6,51.0,0.8431372549019608,87166.0,95986.0,4.029119531035698
Office of the Australian Information Commissioner,EL1,40.0,0.725,109852.0,117509.0,3.5682482323055424
Office of the Australian Information Commissioner,EL2,40.0,0.7,127597.0,145619.0,3.5682482323055424
Fair Work Ombudsman & Registered Organisations Commission Entity,APS2,3.0,1.0,61695.0,67520.0,0.9772050238058398
Fair Work Ombudsman & Registered Organisations Commission Entity,APS3,109.0,0.6422018348623854,69365.0,74767.0,5.890312181373172
Fair Work Ombudsman & Registered Organisations Commission Entity,APS4,105.0,0.6666666666666666,77180.0,83715.0,5.781222885281108
Fair Work Ombudsman & Registered Organisations Commission Entity,APS5,313.0,0.6357827476038339,85987.0,91102.0,9.981532666656284
Fair Work Ombudsman & Registered Organisations Commission Entity,APS6,222.0,0.6531531531531531,93090.0,107015.0,8.406235467365967
Fair Work Ombudsman & Registered Organisations Commission Entity,EL1,143.0,0.6643356643356644,118379.0,127756.0,6.746726148605861
Fair Work Ombudsman & Registered Organisations Commission Entity,EL2,56.0,0.5714285714285714,136421.0,159580.0,4.222008245644752
Office of the Inspector-General of Intelligence & Security,APS4,1.0,1.0,70966.0,77213.0,0.5641895835477563
Office of the Inspector-General of Intelligence & Security,APS5,3.0,1.0,78999.0,85694.0,0.9772050238058398
Office of the Inspector-General of Intelligence & Security,APS6,8.0,0.625,90155.0,101315.0,1.5957691216057308
Office of the Inspector-General of Intelligence & Security,EL1,22.0,0.5454545454545454,108902.0,121401.0,2.6462837142006137
Office of the Inspector-General of Intelligence & Security,EL2,7.0,0.7142857142857143,126753.0,144426.0,1.4927053303604616
Inspector-General of Taxation,APS6,17.0,0.4117647058823529,91542.0,110905.0,2.326213245840639
Inspector-General of Taxation,EL1,5.0,0.2,119407.0,136972.0,1.2615662610100802
Inspector-General of Taxation,EL2,4.0,0.5,145852.0,167388.0,1.1283791670955126
Office of the Commonwealth Ombudsman,APS3,2.0,0.0,62831.0,67814.0,0.7978845608028654
Office of the Commonwealth Ombudsman,APS4,77.0,0.5714285714285714,70027.0,76031.0,4.950743503369154
Office of the Commonwealth Ombudsman,APS5,63.0,0.6031746031746031,78102.0,82820.0,4.478115991081385
Office of the Commonwealth Ombudsman,APS6,85.0,0.6941176470588235,84360.0,96902.0,5.201570947860099
Office of the Commonwealth Ombudsman,EL1,65.0,0.6461538461538462,108142.0,116777.0,4.54864184146723
Office of the Commonwealth Ombudsman,EL2,23.0,0.782608695652174,125917.0,142721.0,2.7057581899030048
Office of National Intelligence,APS1,1.0,1.0,51720.0,56980.0,0.5641895835477563
Office of National Intelligence,APS2,2.0,0.5,58303.0,65544.0,0.7978845608028654
Office of National Intelligence,APS3,3.0,0.3333333333333333,66158.0,71263.0,0.9772050238058398
Office of National Intelligence,APS4,7.0,0.5714285714285714,73534.0,81068.0,1.4927053303604616
Office of National Intelligence,APS5,15.0,0.9333333333333333,81811.0,89060.0,2.1850968611841584
Office of National Intelligence,APS6,66.0,0.6060606060606061,91230.0,103805.0,4.583497844237541
Office of National Intelligence,EL1,83.0,0.5421686746987951,112565.0,127232.0,5.140011726956917
Office of National Intelligence,EL2,94.0,0.46808510638297873,129705.0,154591.0,5.4700209598571305
Office of Parliamentary Counsel,APS4,8.0,0.625,72226.0,78422.0,1.5957691216057308
Office of Parliamentary Counsel,APS5,21.0,0.8095238095238095,80558.0,85426.0,2.5854414729132054
Office of Parliamentary Counsel,APS6,17.0,0.7647058823529411,87010.0,99950.0,2.326213245840639
Office of Parliamentary Counsel,EL1,14.0,0.6428571428571429,110572.0,134262.0,2.111004122822376
Office of Parliamentary Counsel,EL2,22.0,0.4090909090909091,127190.0,153124.0,2.6462837142006137
Old Parliament House,APS2,1.0,1.0,54986.0,58287.0,0.5641895835477563
Old Parliament House,APS3,38.0,0.631578947368421,60234.0,65819.0,3.477898169151024
Old Parliament House,APS4,7.0,0.8571428571428571,67798.0,73133.0,1.4927053303604616
Old Parliament House,APS5,14.0,0.7142857142857143,74084.0,78591.0,2.111004122822376
Old Parliament House,APS6,21.0,0.7619047619047619,80953.0,93208.0,2.5854414729132054
Old Parliament House,EL1,12.0,0.75,99843.0,112864.0,1.9544100476116797
Old Parliament House,EL2,5.0,0.8,126537.0,148665.0,1.2615662610100802
Organ & Tissue Authority,APS5,1.0,1.0,80169.0,84616.0,0.5641895835477563
Organ & Tissue Authority,EL1,19.0,0.7894736842105263,108682.0,123953.0,2.4592453796829674
Organ & Tissue Authority,EL2,8.0,0.5,129669.0,153519.0,1.5957691216057308
Productivity Commission,APS3,13.0,0.6153846153846154,61018.0,74870.0,2.0342144725641096
Productivity Commission,APS4,11.0,0.5454545454545454,69110.0,84371.0,1.8712051592547776
Productivity Commission,APS5,14.0,0.7142857142857143,77439.0,89988.0,2.111004122822376
Productivity Commission,APS6,34.0,0.47058823529411764,84377.0,102944.0,3.2897623212397704
Productivity Commission,EL1,42.0,0.6428571428571429,106871.0,135338.0,3.656366395715726
Productivity Commission,EL2,44.0,0.4772727272727273,129581.0,162555.0,3.742410318509555
Department of the Prime Minister & Cabinet,APS1,4.0,0.75,50744.0,55485.0,1.1283791670955126
Department of the Prime Minister & Cabinet,APS2,31.0,0.6129032258064516,59601.0,63512.0,3.141274657157109
Department of the Prime Minister & Cabinet,APS3,32.0,0.71875,66559.0,69328.0,3.1915382432114616
Department of the Prime Minister & Cabinet,APS4,73.0,0.7123287671232876,72403.0,77432.0,4.820437914901168
Department of the Prime Minister & Cabinet,APS5,127.0,0.7401574803149606,79941.0,85464.0,6.358093703724522
Department of the Prime Minister & Cabinet,APS6,282.0,0.6666666666666666,88419.0,99363.0,9.474354220939228
Department of the Prime Minister & Cabinet,EL1,436.0,0.6880733944954128,113627.0,129502.0,11.780624362746345
Department of the Prime Minister & Cabinet,EL2,186.0,0.6666666666666666,132252.0,157402.0,7.694520051971082
Professional Services Review,APS4,4.0,0.5,70426.0,75606.0,1.1283791670955126
Professional Services Review,APS5,7.0,0.8571428571428571,76629.0,81048.0,1.4927053303604616
Professional Services Review,APS6,7.0,0.5714285714285714,84884.0,99717.0,1.4927053303604616
Professional Services Review,EL1,5.0,0.8,107254.0,119757.0,1.2615662610100802
Professional Services Review,EL2,7.0,0.5714285714285714,120151.0,148585.0,1.4927053303604616
Screen Australia,APS6,1.0,0.0,84910.0,96326.0,0.5641895835477563
Screen Australia,EL1,1.0,0.0,105820.0,117126.0,0.5641895835477563
Screen Australia,EL2,2.0,0.5,125754.0,145211.0,0.7978845608028654
Services Australia,APS1,58.0,0.5344827586206896,51471.0,55188.0,4.296739856991561
Services Australia,APS2,64.0,0.640625,57517.0,62074.0,4.51351666838205
